Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_2, R_3",0.0,0.017341529915832606,0.6666666666666666,1,47.91328,9889,9527,0.3,0.0003512498534399059,6,9,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_1, R_15",0.0,0.003712098683732816,0.5714285714285714,1,42.505248460800004,9926,9528,0.25,0.00031160384536985965,8,14,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_3",1.0,1.0,1.0,1,54.04,9957,9530,0.3,0.00039616453058301406,6,6,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_9",1.0,0.0018620325962776674,0.5333333333333333,1,46.87592302592,9919,9531,0.25,0.00034364504147315136,8,15,False
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_3, R_5, R_10, R_13",1.0,0.41890388788459276,0.9166666666666666,1,42.080033279999995,9946,9531,0.25,0.00030848661419853455,11,12,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_0, R_2, R_5, R_8, R_13",0.0,0.0009765625,0.5,1,33.0,9869,9533,0.4,0.00024192134547075249,1,2,False
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_6, R_8, R_9, R_11",0.0,0.1,1.0,1,57.408,9534,9534,0.45,0.00042085516972075636,0,0,False
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_4, R_6, R_8, R_9, R_11",0.0,0.1,1.0,1,57.408,9534,9534,0.45,0.00042085516972075636,0,0,False
"1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_12",0.0,0.08618797774714908,0.782608695652174,2,45.541860883182125,9867,9538,0.2,0.010033446904863222,18,23,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_6, R_15",0.0,1.0,1.0,1,38.024,9958,9539,0.3,0.0002787520375812089,7,7,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_5, R_7, R_13",0.0,0.1,1.0,1,63.008,9540,9540,0.4,0.0004619084889521568,0,0,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_6, R_7, R_9",1.0,0.23906771605510008,0.8666666666666667,1,47.51076319232,9994,9541,0.25,0.0003482990229038896,13,15,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_8",0.0,0.1253815679310719,0.8125,1,47.531493711871995,9971,9544,0.25,0.0003484509973033541,13,16,False
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_14, R_15",0.0,0.017341529915832606,0.6666666666666666,1,42.32,9990,9554,0.25,0.0003102457981915832,4,6,False
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_7, R_8, R_9",1.0,1.0,1.0,1,50.0,9922,9555,0.3,0.00036654749313750376,4,4,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_7, R_12",0.0,0.07253815028640576,0.7692307692307693,2,43.13319424,9986,9556,0.25,0.0006324145687874007,10,13,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_4, R_5, R_7",0.0,0.1253815679310719,0.8125,1,54.324918677504,9950,9558,0.25,0.00039825325512275696,13,16,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_0, R_6, R_8",1.0,0.017341529915832606,0.6666666666666666,1,39.8,9839,9559,0.3,0.00029177180453745296,4,6,False
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_4",0.0,0.11815700323790082,0.8076923076923077,1,40.27832161094524,9984,9566,0.2,0.0002952783562855624,21,26,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_5",0.0,0.0020490232064151867,0.5384615384615384,1,50.431855104,9929,9566,0.25,0.0003697134012529005,7,13,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_3, R_5, R_12",0.0,0.017341529915832606,0.6666666666666666,1,42.68,9840,9567,0.3,0.00031288494014217324,4,6,False
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_12, R_13, R_15",1.0,1.0,1.0,1,44.5,9902,9569,0.3,0.00032622726889237837,2,2,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_8, R_11",0.0,0.009094947017729282,0.625,1,49.28,9858,9572,0.3,0.00036126920923632374,5,8,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_11, R_12",0.0,0.1615055828898458,0.8333333333333334,1,47.261583359999996,9972,9572,0.25,0.0003464722980463432,10,12,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, R_0, R_1, R_3, R_10",0.0,1.0240000000000006e-07,0.2,1,56.4,9732,9573,0.3,0.00041346557225910427,1,5,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_3, R_7, R_12, R_14",1.0,0.04717852373687206,0.7368421052631579,1,49.72387243157094,9988,9576,0.25,0.0003645232157776272,14,19,False
"0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_13",1.0,0.012865824938866758,0.6470588235294118,1,48.205982748672,9983,9581,0.25,0.0003533956426151095,11,17,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_8",1.0,1.693508780843028e-05,0.3333333333333333,1,37.666666666666664,9954,9582,0.3,0.0002761324448302528,1,3,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_5, R_15",0.0,1.0,1.0,1,59.480000000000004,9950,9585,0.35,0.0004360448978363745,6,6,False
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_14",0.0,0.00043861045619322613,0.46153846153846156,1,45.845684224,9967,9588,0.25,0.0003360924124696161,6,13,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_2, R_4, R_9, R_11, R_14",0.0,1.0,1.0,1,52.0,9788,9588,0.45,0.00038120939286300393,1,1,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_3, R_13",1.0,0.056313514709472656,0.75,1,52.06874368,9945,9590,0.3,0.00038171334933446483,9,12,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_2, R_5, R_8",1.0,1.0,1.0,1,44.0,9598,9591,0.4,0.0003225617939610033,2,2,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_12, R_15",1.0,0.017341529915832606,0.6666666666666666,1,37.562278400000004,9981,9592,0.25,0.00027536717968106017,8,12,False
"1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_15",1.0,0.000376507118583527,0.45454545454545453,1,38.9067904,9981,9592,0.25,0.00028522372974292595,5,11,False
"0.0, 1.0, 0.0, 0.0","A_2, A_3, R_9, R_13",0.0,0.010890643668188604,0.6363636363636364,1,48.37081255510278,9998,9593,0.2,0.021084141315095433,14,22,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_2, R_3, R_5, R_12",0.0,0.0,0.0,1,48.0,9596,9596,0.35,0.00035188559341200364,0,1,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_2, A_3, R_0, R_4, R_5, R_8, R_14",1.0,1.0,1.0,1,45.0,9936,9598,0.35,0.0003298927438237534,1,1,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_0, R_1",0.0,0.03457161303360778,0.7142857142857143,1,42.232,9949,9599,0.25,0.00030960067460366117,5,7,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_4, R_14",1.0,0.23906771605510008,0.8666666666666667,1,48.10173220864,9966,9600,0.25,0.0003526313871329703,13,15,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_3, R_8",0.0,0.10737418240000006,0.8,1,51.0,9823,9601,0.25,0.00037387844300025384,4,5,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_8",0.0,0.09405385072968116,0.7894736842105263,1,42.212848954769406,9986,9602,0.25,0.00030946027925125646,15,19,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_1, R_3, R_5, R_12, R_13",0.0,0.0009765625,0.5,1,46.0,9763,9603,0.4,0.00033722369368650347,1,2,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_10, R_11",1.0,0.00030072865982171734,0.4444444444444444,1,32.21088,9893,9604,0.25,0.00023613634631505917,4,9,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3, R_7, R_9",1.0,1.6538171687920194e-08,0.16666666666666666,1,40.96,9643,9604,0.3,0.0003002757063782431,1,6,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_3, R_12",0.0,0.02529248908960331,0.6923076923076923,1,40.806154752,9736,9608,0.25,0.00029914787457853274,9,13,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_1, R_2, R_5, R_10, R_13, R_14",1.0,1.0,1.0,1,40.0,9954,9609,0.45,0.000293237994510003,1,1,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_10, R_11, R_14",0.0,1.0,1.0,1,51.6,9905,9610,0.35,0.0003782770129179039,5,5,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_10, R_11, R_14",1.0,1.0,1.0,1,33.0,9937,9611,0.35,0.00024192134547075249,2,2,False
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, R_0, R_9, R_10, R_11, R_15",1.0,9.5367431640625e-07,0.25,1,37.75,9747,9611,0.35,0.00027674335731881535,1,4,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_0, R_2, R_3, R_8",0.0,1.0,1.0,1,49.5,9931,9612,0.35,0.00036288201820612874,2,2,False
"1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_12, R_14",0.0,1.0,1.0,1,48.0,9736,9613,0.35,0.00035188559341200364,5,5,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_6, R_9, R_11",0.0,0.0028007538972582447,0.5555555555555556,1,40.40128,9910,9613,0.3,0.00029617975807092736,5,9,False
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_4, R_5",0.0,0.6280093925418645,0.9545454545454546,2,48.7096083741328,9929,9614,0.2,0.0007141753936499175,21,22,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_4, R_6",1.0,0.006046617599999997,0.6,1,45.22663886848,9988,9619,0.25,0.0003315542220055307,9,15,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_7, R_15",1.0,0.10737418240000006,0.8,1,52.4,9994,9621,0.3,0.0003841417728081039,4,5,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_10, R_14, R_15",0.0,0.017341529915832606,0.6666666666666666,1,48.666666666666664,9867,9622,0.3,0.00035677289332050366,2,3,False
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_10, R_14",0.0,0.0009765625,0.5,1,42.784000000000006,9910,9622,0.25,0.00031364735892789924,4,8,False
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_9, R_10, R_12, R_14",1.0,1.0,1.0,1,36.5,9801,9624,0.35,0.00026757966999037773,2,2,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_6",0.0,0.08101311022241207,0.7777777777777778,1,52.84864,9947,9626,0.25,0.00038743073015452817,7,9,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_3, R_0, R_2, R_8, R_12",0.0,1.0,1.0,1,52.5,9776,9631,0.35,0.00038487486779437895,2,2,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_8, R_9, R_14",1.0,1.0,1.0,1,40.5,9999,9632,0.35,0.0002969034694413781,4,4,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_14",1.0,1.0,1.0,1,43.446400000000004,9952,9633,0.3,0.0003185033801169849,8,8,False
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_5",0.0,0.04866434177987885,0.7391304347826086,1,37.888064791657214,9995,9636,0.2,0.0036958782294478692,17,23,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_5, R_12",1.0,1.0,1.0,1,32.0,9954,9637,0.35,0.0002345903956080024,2,2,False
"1.0, 0.0, 0.0, 1.0, 1.0","A_1, A_2, R_3, R_5, R_13",1.0,0.017341529915832606,0.6666666666666666,1,45.4096,9993,9637,0.25,0.0003328955008875358,6,9,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_3, R_1, R_3, R_4, R_11, R_12",1.0,1.0,1.0,1,36.0,9968,9641,0.35,0.0002639141950590027,2,2,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_11, R_12",1.0,0.000376507118583527,0.45454545454545453,1,37.2623872,9963,9643,0.25,0.0002731686923295802,5,11,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_5, R_6, R_8, R_12, R_14",0.0,1.0,1.0,1,57.0,9929,9646,0.5,0.0004178641421767543,1,1,False
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_12, R_14",0.0,0.056313514709472656,0.75,1,50.01227149286441,9967,9653,0.2,0.004215897371315701,15,20,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_8, R_12, R_14",0.0,0.2630755761638284,0.875,1,52.3264,9918,9653,0.25,0.00038360221489820554,7,8,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, A_3, R_1, R_13, R_14",1.0,0.0009765625,0.5,1,43.839999999999996,9991,9655,0.25,0.00032138884198296326,3,6,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_1, R_8, R_10, R_11, R_14, R_15",0.0,1.0,1.0,1,50.0,9858,9658,0.4,0.00036654749313750376,1,1,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_4, R_5, R_7",0.0,1.0,1.0,1,50.25,9948,9659,0.3,0.0003683802306031913,4,4,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_0, R_2, R_7",0.0,0.2630755761638284,0.875,1,42.176,9976,9659,0.3,0.0003091901414113472,7,8,False
"1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_13",0.0,0.012865824938866758,0.6470588235294118,2,51.0070099820544,9998,9661,0.2,0.0007478596656544668,11,17,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_5, R_13",0.0,0.010890643668188604,0.6363636363636364,1,48.6582528,9998,9661,0.25,0.00035671121168581846,7,11,False
"0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0",1.0,0.056313514709472656,0.75,1,43.51878905925468,9999,9666,0.2,0.0036685146049391356,15,20,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_15",1.0,0.056313514709472656,0.75,1,46.168524234752006,9999,9666,0.25,0.00033845913640212873,12,16,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_5, R_7, R_12, R_14",1.0,0.017341529915832606,0.6666666666666666,1,43.56,9919,9667,0.35,0.0003193361760213933,4,6,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_3, R_8",0.0,0.02824752489999998,0.7,1,54.077439999999996,9923,9668,0.25,0.0003964390013458754,7,10,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_4, R_5",0.0,1.0,1.0,1,49.865126399999994,9929,9670,0.25,0.00036555874153809513,11,11,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_5",0.0,1.0,1.0,1,50.728,9929,9670,0.3,0.00037188442463758584,7,7,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_10, R_11",1.0,5.499366670846939e-05,0.375,1,53.6064,9872,9671,0.25,0.00039298583072252565,3,8,False
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_10, R_15",0.0,0.18814528037496547,0.8461538461538461,1,50.071368704,9990,9672,0.25,0.00036707069352829723,11,13,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_5, R_9",0.0,0.0028007538972582447,0.5555555555555556,1,50.93696,9998,9675,0.25,0.0003734162999209061,5,9,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_10, R_12, R_14",1.0,0.056313514709472656,0.75,1,35.25,9801,9676,0.3,0.00025841598266194017,3,4,False
"1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_9, R_12, R_14",1.0,0.10737418240000006,0.8,1,41.4,9861,9676,0.3,0.0003035013243178531,4,5,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_7, R_10, R_11, R_14, R_15",0.0,0.1,1.0,1,57.0,9678,9678,0.45,0.0004178641421767543,0,0,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_11",0.0,0.017341529915832606,0.6666666666666666,1,45.82990848000001,9969,9678,0.25,0.0003359767612813046,8,12,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_3, R_10",0.0,0.1615055828898458,0.8333333333333334,2,38.548600320000006,9905,9680,0.25,0.0005651957124502231,10,12,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_5, R_9",1.0,0.00030072865982171734,0.4444444444444444,1,55.112,9985,9682,0.25,0.00040402330883588215,4,9,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_4, R_9, R_12, R_14",1.0,1.693508780843028e-05,0.3333333333333333,1,34.666666666666664,9877,9682,0.35,0.0002541395952420026,1,3,False
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_4, R_5, R_8",0.0,1.0,1.0,2,43.0,9856,9683,0.3,0.0006304616881965065,4,4,False
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_4, R_14",1.0,0.0005326116432003377,0.47058823529411764,1,43.099270456934406,9991,9684,0.2,0.00031595859084089165,8,17,False
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_8, R_11",0.0,0.02529248908960331,0.6923076923076923,1,37.89257728,9986,9688,0.25,0.0002777885842100626,9,13,False
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_4, R_5",0.0,1.0,1.0,1,42.72,9856,9691,0.25,0.0003131781781366832,6,6,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_12, R_14",0.0,1.0,1.0,1,50.760000000000005,9918,9693,0.3,0.00037211901503319384,6,6,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_3, R_6, R_12, R_14",0.0,0.006046617599999997,0.6,1,41.0,9728,9693,0.3,0.0003005689443727531,3,5,False
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_9, R_15",0.0,0.056313514709472656,0.75,1,55.0,9917,9695,0.3,0.00040320224245125413,3,4,False
"0.0, 0.0, 1.0","A_0, A_2, R_4",1.0,0.012865824938866758,0.6470588235294118,1,41.03946844581441,9991,9697,0.15,0.015142241670692355,22,34,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_10",0.0,0.0020490232064151867,0.5384615384615384,1,44.978607104,9990,9698,0.25,0.00032973591357575834,7,13,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_5, R_7",0.0,0.1615055828898458,0.8333333333333334,1,48.480000000000004,9976,9703,0.25,0.0003554044493461237,5,6,False
"0.0, 0.0, 0.0, 0.0","A_0, A_3, R_0, R_14",0.0,0.0683823953129502,0.7647058823529411,1,51.54370872688641,9971,9704,0.2,0.0003778643444169978,13,17,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2",0.0,0.000376507118583527,0.45454545454545453,1,45.5261952,9971,9704,0.25,0.00033375025445297313,5,11,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_2, R_8",0.0,0.003712098683732816,0.5714285714285714,1,41.128,9971,9705,0.25,0.0003015073059551851,4,7,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_9",0.0,0.10737418240000006,0.8,1,51.573375999999996,9998,9707,0.25,0.000378081833708758,8,10,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_11",0.0,1.0,1.0,1,49.0,9864,9709,0.3,0.00035921654327475367,4,4,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_1, R_3, R_4",0.0,0.0,0.0,1,56.0,9709,9709,0.35,0.0004105331923140042,0,1,False
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, R_6, R_12, R_15",1.0,0.0028007538972582447,0.5555555555555556,1,46.29984,9973,9711,0.25,0.0003394218056933505,5,9,False
"1.0, 0.0, 0.0, 0.0","A_2, A_3, R_3, R_10",0.0,0.01391983958415036,0.6521739130434783,1,37.93335796589606,9958,9716,0.2,0.012936391280702373,15,23,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_1, R_3, R_6, R_7",1.0,0.10737418240000006,0.8,1,53.8,9831,9718,0.3,0.00039440510261595405,4,5,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_6, R_8, R_9",1.0,0.1,1.0,1,54.803846838426026,9718,9718,0.4,0.0004017642534583354,0,0,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_8, R_9",0.0,0.056313514709472656,0.75,1,51.75,9998,9722,0.3,0.0003793766553973164,3,4,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_10, R_14, R_15",1.0,1.0,1.0,1,47.75,9932,9723,0.3,0.0003500528559463161,4,4,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_4, R_7, R_14",1.0,0.0009765625,0.5,1,38.0,9988,9725,0.3,0.0002785760947845029,1,2,False
"1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3",1.0,0.00017513133586410029,0.42105263157894735,1,37.64727246422016,9979,9726,0.2,0.00027599026690448944,8,19,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_10, R_12, R_14",0.0,1.0,1.0,1,53.8,9918,9728,0.3,0.00039440510261595405,6,6,False
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_3, R_13, R_14",0.0,1.0,1.0,1,54.0,9736,9728,0.3,0.00039587129258850405,2,2,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_8, R_15",1.0,0.10737418240000006,0.8,1,41.0,9999,9730,0.3,0.0003005689443727531,4,5,False
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_8, R_9",1.0,1.0,1.0,1,46.488,9996,9731,0.25,0.0003408011972195255,7,7,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_2, R_3, R_4",0.0,0.0009765625,0.5,1,40.5,9958,9732,0.3,0.0002969034694413781,1,2,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_11",1.0,3.5401331746414338e-09,0.14285714285714285,1,52.872,9942,9733,0.25,0.000387601981143322,1,7,False
"1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_13",0.0,0.0031712119389339932,0.5625,1,37.789005778944,9867,9735,0.2,0.00027702930672861135,9,16,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_13, R_14",0.0,1.0,1.0,1,49.6,9918,9736,0.25,0.00036361511319240377,5,5,False
"1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_8",0.0,0.03861077083162305,0.7222222222222222,1,35.72961954430976,9986,9742,0.2,0.0002619320494944701,13,18,False
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_5, R_8, R_11, R_12",0.0,0.1,1.0,1,41.5,9742,9742,0.45,0.0003042344193041281,0,0,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_3, R_0, R_6, R_12",0.0,1.0,1.0,1,50.944,9947,9743,0.25,0.00037346790980793986,7,7,False
"1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_5, R_6",0.0,0.10737418240000006,0.8,1,44.4,9978,9745,0.25,0.00032549417390610334,4,5,False
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_5",0.0,0.009094947017729282,0.625,1,42.5024,9978,9745,0.2,0.0003115829634465488,5,8,False
"1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_9, R_10",1.0,0.03457161303360778,0.7142857142857143,1,53.528000000000006,9992,9747,0.25,0.0003924110842532861,5,7,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_2, R_10, R_11",1.0,1.0,1.0,1,42.5,9992,9747,0.35,0.0003115653691668782,2,2,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_7, R_10",1.0,0.02824752489999998,0.7,1,55.831103999999996,9966,9749,0.25,0.00040929502420598515,7,10,False
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_2, R_3, R_8, R_10, R_12",0.0,0.1,1.0,1,40.706846924800004,9750,9750,0.35,0.00029841985387635094,0,0,False
"0.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_1, R_8, R_9",1.0,1.0,1.0,1,47.4,9991,9751,0.3,0.00034748702349435355,5,5,False
