Specified Values,Specified Attribute Names,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"[531.3005299999998,5398.62347], 1.0, 1.0","tot_Kcal, total_Marital, sex",0.0,0.9009603841536614,0.9009603841536614,1,327.1765257859814,9994,7480,0.08108108108108109,0.0010056624049886323,1501,1666,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], [-959.9991,4022.624231701674], 1.0, 1.0, 9.0, 1.0","cig_years, total_alcadj, total_GlyIndex, fh_cancer, race7, center, sex",0.0,0.9238095238095239,0.9238095238095239,1,379.8974783531534,9881,7495,0.1891891891891892,0.0010644308559858585,97,105,False
"[-959.9991,1415.782588], 9.0, 1.0","bmi_20, center, sex",0.0,0.917098445595855,0.917098445595855,1,362.0244667181873,9994,7507,0.08108108108108109,0.0010143526476331121,177,193,False
"[-622.1031797947157,5398.62347], [-959.9991,2592.25490492], [-959.9991,1595.9759757], [-959.9991,2496.53968107], 2.0","tot_Kcal, totalfolate_NDSRadj, total_GlyIndex, totalCALCIUMadj, occupat",0.0,0.8891481913652275,0.8891481913652275,1,346.3645790248105,9976,7522,0.13513513513513514,0.0010043534233269205,762,857,False
"[-622.1031797947157,5398.62347], [-959.9991,2592.25490492], [-959.9991,1595.9759757], 0.0, 2.0","tot_Kcal, totalfolate_NDSRadj, total_GlyIndex, liver_comorbidity, occupat",0.0,0.8932515337423312,0.8932515337423312,1,347.8503701472023,9976,7522,0.13513513513513514,0.0010095572019986016,728,815,False
"[-959.9991,1823.99829], [531.3005299999998,4254.284180067618], 1.0, 1.0","total_alcadj, tot_Kcal, race7, sex",0.0,0.9068600111544897,0.9068600111544897,1,319.4215175111725,9994,7548,0.10810810810810811,0.0009940628610235309,1626,1793,False
"[-959.9991,2005.9981550000002], [-959.9991,3285.3431486000004]","cig_years, bmi_20",0.0,0.845497225778916,0.845497225778916,1,310.37063809622504,9994,7561,0.05405405405405406,0.0009595120618726792,1981,2343,False
"[531.3005299999998,8379.313227603394], [-959.9991,1595.9759757], [-959.9991,2811.178982], 1.0, 1.0","tot_Kcal, total_GlyIndex, bmi_20, race7, sex",0.0,0.9057331863285557,0.9057331863285557,1,319.4242977919063,9994,7578,0.13513513513513514,0.0009940818796761904,1643,1814,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 0.0, 0.0, 0.0, 1.0","cig_stat, tot_Kcal, totalCALCIUMadj, panc_fh, asp, liver_comorbidity, sex",0.0,0.9439252336448598,0.9439252336448598,1,392.27438240070893,9976,7583,0.1891891891891892,0.0010991095767473253,202,214,False
"[531.3005299999998,5398.62347], 1.0, 1.0, 1.0","tot_Kcal, fh_cancer, race7, sex",0.0,0.8929292929292929,0.8929292929292929,1,336.39636904223613,9952,7611,0.10810810810810811,0.0009743444485189196,884,990,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 1.0","cig_stat, tot_Kcal, totalCALCIUMadj, sex",0.0,0.9302788844621513,0.9302788844621513,1,344.89317709003893,9976,7641,0.10810810810810811,0.0010451625706680624,467,502,False
"[2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 0.0, 0.0, 0.0, 1.0","tot_Kcal, totalCALCIUMadj, panc_fh, asp, liver_comorbidity, sex",0.0,0.9333333333333333,0.9333333333333333,1,368.86739571413443,9994,7641,0.16216216216216217,0.001033525780342973,350,375,False
"[-959.9991,2831.9973449999998], [-959.9991,2496.53968107], 0.0, 0.0, 1.0","pack_years, totalCALCIUMadj, panc_fh, liver_comorbidity, sex",0.0,0.9001919385796545,0.9001919385796545,1,333.51333053282394,9994,7681,0.13513513513513514,0.0009948094860825125,1407,1563,False
"[-959.9991,3359.9968500000004], [-959.9991,2784.0376878], [-959.9991,1968.0650661000002], 1.0, 1.0","pack_years, total_proteinadj, Totalredmeatadj, race7, sex",0.0,0.9043173862310385,0.9043173862310385,1,333.3807659143811,9994,7700,0.13513513513513514,0.0009940840340366334,1550,1714,False
"[2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 0.0, 1.0","tot_Kcal, totalCALCIUMadj, liver_comorbidity, sex",0.0,0.9233409610983981,0.9233409610983981,1,337.32100470759644,9994,7714,0.10810810810810811,0.0010120119577149644,807,874,False
"2.0, [-959.9991,2496.53968107], 0.0, 1.0","cig_stat, totalCALCIUMadj, fh_cancer, sex",0.0,0.9068627450980392,0.9068627450980392,1,339.51765889479475,9976,7714,0.10810810810810811,0.0010216288059685067,370,408,False
"[531.3005299999998,5398.62347], [-959.9991,1595.9759757], 0.0, 1.0","tot_Kcal, total_GlyIndex, asppd, race7",0.0,0.8610503282275711,0.8610503282275711,1,342.117049646197,9994,7731,0.10810810810810811,0.0009894770369663754,787,914,False
"[-959.9991,1392.05019889], 1.0","total_fatadj, race7",0.0,0.8725198412698413,0.8725198412698413,1,314.5320924405683,9994,7745,0.05405405405405406,0.000960616498578677,1759,2016,False
"2.0, 1.0","bmi_curc, race7",0.0,0.843859649122807,0.843859649122807,1,333.2069441925718,9994,7753,0.05405405405405406,0.0009336091262433287,481,570,False
"[-959.9991,1595.9759757], [-959.9991,2640.0729217400003], 2.0","total_GlyIndex, totalcholadj, occupat",0.0,0.8922686945500634,0.8922686945500634,1,346.36457902371,9976,7781,0.08108108108108109,0.0010043534233230662,704,789,False
"[-959.9991,2016.02573743], [-959.9991,2496.53968107]","total_fatadj, totalCALCIUMadj",0.0,0.8614285714285714,0.8614285714285714,1,301.033189012584,9994,7793,0.05405405405405406,0.0009596546748432242,1809,2100,False
"[2134.6265299999995,5398.62347], [-959.9991,2160.1053657400003], 0.0, 0.0, 1.0","tot_Kcal, totalcarbadj, asp, liver_comorbidity, sex",0.0,0.9230769230769231,0.9230769230769231,1,372.79491292266164,9994,7811,0.13513513513513514,0.001044530250607673,348,377,False
"2.0, [2134.6265299999995,5398.62347], 0.0, 0.0, 1.0","cig_stat, tot_Kcal, asp, liver_comorbidity, sex",0.0,0.9285714285714286,0.9285714285714286,1,393.21244946716354,9976,7811,0.13513513513513514,0.0011017379372588161,182,196,False
"[-959.9991,1296.13996806], [-959.9991,3021.993345], [-959.9991,2592.14263182], 5.0","totalcarbadj, total_GlyLoad, totalcholadj, educat",0.0,0.8787185354691075,0.8787185354691075,1,331.7867627777649,9972,7825,0.10810810810810811,0.0009296299344740881,384,437,False
0.0,asp,0.0,0.8252148997134671,0.8252148997134671,1,314.3999612583223,9994,7833,0.02702702702702703,0.0009741818777286723,864,1047,False
"[-959.9991,3021.993345], [-959.9991,2592.14263182], 5.0","total_GlyLoad, totalcholadj, educat",0.0,0.8773148148148148,0.8773148148148148,1,331.7867627777649,9972,7851,0.08108108108108109,0.0009296299344740881,379,432,False
"[2134.6265299999995,5398.62347], 0.0, 0.0, 1.0","tot_Kcal, asp, liver_comorbidity, sex",0.0,0.9260273972602739,0.9260273972602739,1,372.79491292266164,9994,7882,0.10810810810810811,0.001044530250607673,338,365,False
"[-905.1647050000004,8495.662971887301], 1.0, 1.0","tot_Kcal, race7, sex",0.0,0.9045825486503453,0.9045825486503453,1,319.424297770898,9994,7904,0.08108108108108109,0.000994081879532482,1441,1593,False
"2.0, [-959.9991,1296.18078525], 0.0, 1.0, 1.0","cig_stat, totalfolate_NDSRadj, gallblad_f, race7, sex",0.0,0.9125168236877523,0.9125168236877523,1,342.2068656663981,9976,7920,0.13513513513513514,0.001033402026166581,678,743,False
"2.0, [-959.9991,3620.9966249999998], [-959.9991,3120.0673587600004], [-959.9991,2160.1053657400003], 0.0, 0.0, 1.0","cig_stat, cig_stop, total_alcadj, totalcarbadj, panc_fh, asp, sex",0.0,0.9049079754601227,0.9049079754601227,1,390.00498826431135,9976,7929,0.1891891891891892,0.0010927509845459593,295,326,False
"[-905.1647050000004,8495.662971887301], 2.0, 0.0, 0.0, 0.0, 1.0","tot_Kcal, bmi_curc, asp, gallblad_f, liver_comorbidity, sex",0.0,0.9060773480662984,0.9060773480662984,1,354.55723419715315,9994,7947,0.16216216216216217,0.0009934302852666502,164,181,False
"[-959.9991,2603.2601785], 5.0, 1996.0","total_GlyIndex, total_Marital, rndyear",0.0,1.0,1.0,1,356.877632,9898,7964,0.08108108108108109,0.0009999317841189693,10,10,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,2592.14263182], 0.0, 2.0","cig_stat, tot_Kcal, total_GlyIndex, totalcholadj, liver_comorbidity, occupat",0.0,0.9620253164556962,0.9620253164556962,1,400.0952638546993,9976,7983,0.16216216216216217,0.0011210228244391042,152,158,False
"[-959.9991,3285.3431486000004], 0.0, 9.0","bmi_20, asppd, center",0.0,0.8380952380952381,0.8380952380952381,1,377.7944482594835,9994,7987,0.08108108108108109,0.001058538397492917,88,105,False
"[2134.6265299999995,5398.62347], [-959.9991,3360.0214155000003], [-959.9991,2185.8949927000003], 1.0","tot_Kcal, Totalredmeatadj, bmi_20, sex",0.0,0.9188846641318125,0.9188846641318125,2,337.1425671532237,9994,8007,0.10810810810810811,0.002022461533063932,725,789,False
"[-959.9991,2592.14263182], [-959.9991,3285.3431486000004], 1.0, 2.0, 9.0, 1.0","totalcholadj, bmi_20, total_Marital, occupat, center, sex",0.0,0.9411764705882353,0.9411764705882353,1,436.48508579155435,9826,8012,0.16216216216216217,0.0012229830940395567,48,51,False
"[-959.9991,3360.0214155000003], [-959.9991,2496.53968107], 1.0","Totalredmeatadj, totalCALCIUMadj, sex",0.0,0.8951093951093951,0.8951093951093951,2,319.4242244023414,9994,8028,0.08108108108108109,0.001988162755302231,1391,1554,False
"[-959.9991,3004.1851791999998], 0.0, 1.0","bmi_50, liver_comorbidity, sex",0.0,0.8839522546419099,0.8839522546419099,1,319.40271191926547,9994,8037,0.08108108108108109,0.0009939342204095876,1333,1508,False
"[-959.9991,-555.2076842456163], [-959.9991,2159.597198]","totalfolate_NDSRadj, total_GlyIndex",0.0,0.08803002403969107,0.8803002403969107,1,321.5131234683663,8057,8057,0.05405405405405406,0.0009008443296535491,0,0,False
"[-959.9991,1199.998875], 1.0, 9.0, 1997.0, 1.0","cig_years, fh_cancer, center, rndyear, sex",0.0,1.0,1.0,1,423.624,9881,8059,0.13513513513513514,0.0011869477494056402,8,8,False
"[-959.9991,1919.9993838999999], [-959.9991,2979.6350005], 0.0, 1.0, 1.0, 9.0, 1.0","total_alcadj, total_GlyIndex, panc_fh, fh_cancer, race7, center, sex",0.0,0.9142857142857143,0.9142857142857143,1,373.1809195594839,9881,8059,0.1891891891891892,0.0010456117986522404,64,70,False
"[2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,2185.8949927000003], 0.0","tot_Kcal, total_GlyIndex, bmi_20, liver_comorbidity",0.0,0.910941475826972,0.910941475826972,1,331.44764689414524,9994,8073,0.10810810810810811,0.0009862986746866703,716,786,False
"[-959.9991,1595.9759757], [-959.9991,3063.6513], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 0.0, 2.0","total_GlyIndex, total_GlyLoad, totalCALCIUMadj, bmi_20, liver_comorbidity, occupat",0.0,0.8949843260188087,0.8949843260188087,1,347.8503701439689,9976,8073,0.16216216216216217,0.001009557201987277,571,638,False
"[-959.9991,2987.4090576999997], 1.0, 1.0, 1.0, 2.0, 1.0","total_GlyIndex, ibup, race7, total_Marital, occupat, sex",0.0,0.9541984732824428,0.9541984732824428,1,340.7832267958361,9940,8081,0.16216216216216217,0.0009548370349189599,125,131,False
"[221.16197999999986,4445.15802], 0.0, 1.0","tot_Kcal, liver_comorbidity, sex",0.0,0.896328293736501,0.896328293736501,1,319.5250998301303,9994,8095,0.08108108108108109,0.0009947714211778873,1245,1389,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], [2134.6265299999995,5398.62347], [-959.9991,2160.1053657400003], [-959.9991,2352.0960994499997], 0.0, 1.0","cig_years, total_alcadj, tot_Kcal, totalcarbadj, totalcholadj, gallblad_f, sex",0.0,0.9171511627906976,0.9171511627906976,1,355.7882222499148,9994,8095,0.1891891891891892,0.0010121414273160671,631,688,False
"2.0, [-959.9991,3620.9966249999998], [-959.9991,1296.18078525], [-959.9991,3360.0214155000003], 1.0","cig_stat, cig_stop, totalfolate_NDSRadj, Totalredmeatadj, sex",0.0,0.9044414535666218,0.9044414535666218,1,361.60521661072227,9976,8109,0.13513513513513514,0.001032514648512416,672,743,False
"[1471.689215,4063.686785], 0.0, 1.0","tot_Kcal, liver_comorbidity, sex",0.0,0.9063867016622922,0.9063867016622922,1,332.1240961075275,9994,8115,0.08108108108108109,0.0009892601373849125,1036,1143,False
"[2134.6265299999995,5398.62347], [-959.9991,3360.0214155000003], [-959.9991,2857.5480414], [-959.9991,2185.8949927000003], 1.0","tot_Kcal, Totalredmeatadj, bmi_curr, bmi_20, sex",0.0,0.9155313351498637,0.9155313351498637,1,337.1425671532237,9994,8146,0.13513513513513514,0.001011230766531966,672,734,False
"[-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0","totalCALCIUMadj, bmi_20, occupat",0.0,0.8885496183206106,0.8885496183206106,2,346.36457902371,9976,8152,0.08108108108108109,0.0020087068466461324,582,655,False
"2.0, [2134.6265299999995,5398.62347], 4.0, 1.0","cig_stat, tot_Kcal, bmi_curc, sex",0.0,0.96,0.96,2,331.7688811755195,9790,8165,0.10810810810810811,0.0019793171395114098,96,100,False
"7.0, 2.0","race7, sex",1.0,1.0,1.0,1,46.0,9451,8194,0.05405405405405406,0.00012888692914626992,5,5,False
"[2134.6265299999995,5398.62347], [-959.9991,2304.02391011], [-959.9991,3001.1543129], 0.0, 0.0, 2.0","tot_Kcal, total_proteinadj, bmi_50, liver_comorbidity, agelevel, occupat",0.0,0.9428571428571428,0.9428571428571428,1,385.85035085549333,9976,8198,0.16216216216216217,0.0010811101485168556,132,140,False
"[-959.9991,1919.9993838999999], [-959.9991,2979.6350005], 1.0, 9.0, 1.0","total_alcadj, total_GlyIndex, fh_cancer, center, sex",0.0,0.9054054054054054,0.9054054054054054,1,379.89746548280175,9881,8212,0.13513513513513514,0.001064430819924552,67,74,False
"[-959.9991,1919.9993838999999], [-959.9991,2979.6350005], 0.0, 1.0, [-959.9991,2428.0917328], 9.0, 1.0","total_alcadj, total_GlyIndex, panc_fh, fh_cancer, bmi_50, center, sex",0.0,0.9076923076923077,0.9076923076923077,1,373.1809195679188,9881,8212,0.1891891891891892,0.001045611798675874,59,65,False
"[-959.9991,3285.3431486000004], 1.0","bmi_20, total_Marital",0.0,0.8496868475991649,0.8496868475991649,1,322.478479846657,9994,8225,0.05405405405405406,0.0009799526260268615,1221,1437,False
"2.0, [-959.9991,2135.6149672], [-959.9991,1410.3271774], 0.0, 1.0, 1.0","bmi_curc, bmi_curr, bmi_20, agelevel, race7, sex",0.0,0.9193548387096774,0.9193548387096774,1,345.04216934320357,9976,8246,0.16216216216216217,0.0009667701224481031,57,62,False
"2.0, [-959.9991,2135.6149672], 0.0, 1.0","bmi_curc, bmi_curr, agelevel, sex",0.0,0.855072463768116,0.855072463768116,1,336.561220908482,9976,8248,0.10810810810810811,0.0009430074398394265,59,69,False
"[2134.6265299999995,5398.62347], [-959.9991,583.800884302616], [-959.9991,2185.8949927000003], 0.0, 2.0","tot_Kcal, total_GlyIndex, bmi_20, asppd, occupat",0.0,0.9395973154362416,0.9395973154362416,1,421.74339568787735,9976,8264,0.13513513513513514,0.0011816785034332766,140,149,False
"[-959.9991,3407.9968049999998], [2134.6265299999995,5398.62347], 0.0, 0.0, 0.0, 2.0","cig_years, tot_Kcal, asppd, gallblad_f, liver_comorbidity, occupat",0.0,0.9465648854961832,0.9465648854961832,1,426.9804582714727,9976,8264,0.16216216216216217,0.0011963521754799382,124,131,False
"[-959.9991,2979.6350005], 1.0, 1.0","total_GlyIndex, fh_cancer, sex",0.0,0.8873812754409769,0.8873812754409769,1,336.35431466305283,9952,8274,0.08108108108108109,0.0009741971588507107,654,737,False
"[-905.1647050000004,8495.662971887301], 2.0, 0.0, 0.0, 1.0","tot_Kcal, bmi_curc, gallblad_f, liver_comorbidity, sex",0.0,0.8841059602649006,0.8841059602649006,1,340.743268065275,9994,8292,0.13513513513513514,0.0009547250749608164,267,302,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,2841.99739], 1.0","cig_stat, tot_Kcal, age, sex",0.0,0.9275766016713092,0.9275766016713092,1,344.89317709003893,9976,8306,0.10810810810810811,0.0010451625706680624,333,359,False
"[-959.9991,2075.99811], 7.0","age, race7",1.0,1.0,1.0,2,39.825367552,9990,8311,0.05405405405405406,0.00022317257938690352,13,13,False
"[2134.6265299999995,5398.62347], [-959.9991,2649.1378807], [-959.9991,2185.8949927000003], 1.0","tot_Kcal, total_GlyIndex, bmi_20, sex",0.0,0.9155555555555556,0.9155555555555556,1,337.1425671532237,9994,8325,0.10810810810810811,0.001011230766531966,618,675,False
"2.0, 0.0, 0.0, 0.0","cig_stat, diabetes_f, ibup, liver_comorbidity",0.0,0.8613861386138614,0.8613861386138614,1,346.97619249870877,9976,8336,0.10810810810810811,0.0010429200821746496,435,505,False
"2.0, [-959.9991,3190.99703], [-959.9991,1737.99838], [-959.9991,1595.9759757], 1.0","cig_stat, cig_years, pack_years, total_GlyIndex, race7",0.0,0.8912732474964234,0.8912732474964234,2,356.3276164072539,9976,8356,0.13513513513513514,0.0020280611620527257,623,699,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], 0.0, 1.0, 1.0","cig_years, pack_years, tot_Kcal, gallblad_f, total_Marital, sex",0.0,0.8981779206859593,0.8981779206859593,2,344.58877641653174,9994,8381,0.16216216216216217,0.0020246173181097974,838,933,False
"[-959.9991,2075.99811], 7.0, 2.0","age, race7, sex",1.0,1.0,1.0,1,51.0,9451,8405,0.08108108108108109,0.00014289637796651664,3,3,False
"[-905.1647050000004,5398.62347], 1.0, 1.0","tot_Kcal, race7, sex",0.0,0.902418682235196,0.902418682235196,1,319.424297770898,9994,8411,0.08108108108108109,0.000994081879532482,1082,1199,False
"0.0, 2.0, 1.0","panc_fh, occupat, sex",0.0,0.8927038626609443,0.8927038626609443,1,354.34190137306007,9976,8426,0.08108108108108109,0.0010322928956170234,416,466,False
"[-959.9991,5720.924539878896], 2.0, 0.0, 0.0, 1.0, 4.0, 1.0","total_GlyIndex, bmi_curc, fh_cancer, liver_comorbidity, race7, occupat, sex",0.0,0.8987341772151899,0.8987341772151899,1,301.4226808416314,9898,8457,0.1891891891891892,0.00084455312410248,71,79,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 0.0, [-959.9991,1846.9356485], 0.0, 1.0","cig_stat, tot_Kcal, totalCALCIUMadj, fh_cancer, bmi_50, liver_comorbidity, sex",0.0,0.9448818897637795,0.9448818897637795,1,349.14908553434043,9976,8474,0.1891891891891892,0.0010637947367724678,120,127,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,2496.53968107], 0.0, 0.0, 1.0","cig_stat, tot_Kcal, totalCALCIUMadj, asp, liver_comorbidity, sex",0.0,0.9264705882352942,0.9264705882352942,1,393.21244946716524,9976,8474,0.16216216216216217,0.001101737937258821,126,136,False
"[2134.6265299999995,5398.62347], [-959.9991,2304.02391011], [-959.9991,3001.1543129], 0.0, 2.0","tot_Kcal, total_proteinadj, bmi_50, agelevel, occupat",0.0,0.9344262295081968,0.9344262295081968,1,385.4960641306417,9976,8492,0.13513513513513514,0.0010801174761689552,114,122,False
"[-959.9991,5720.924539878896], [-959.9991,2496.53968107], 0.0, [-959.9991,2185.8949927000003], 0.0, 1.0","total_GlyIndex, totalCALCIUMadj, diabetes_f, bmi_20, liver_comorbidity, sex",0.0,0.8962450592885376,0.8962450592885376,1,320.3202953517957,9994,8515,0.16216216216216217,0.0010002109968433469,907,1012,False
"[-959.9991,2928.0388642099997], [-209.2327510717164,3001.1543129], 0.0, 1.0, 2.0, 1.0","total_fatadj, bmi_50, liver_comorbidity, race7, occupat, sex",0.0,0.9142857142857143,0.9142857142857143,1,362.3281355810834,9976,8529,0.16216216216216217,0.0010602635804679752,384,420,False
"[2134.6265299999995,5398.62347], [-959.9991,2304.02391011], 0.0","tot_Kcal, total_proteinadj, agelevel",0.0,0.9341317365269461,0.9341317365269461,1,363.9665010826162,9976,8529,0.08108108108108109,0.0010407847220021767,156,167,False
"[-959.9991,1888.998245], [-959.9991,2649.1378807], [-959.9991,2592.14263182], [-959.9991,3099.6702561], 1.0, 2.0, 1.0","cig_years, total_GlyIndex, totalcholadj, bmi_50, total_Marital, occupat, sex",0.0,0.8986666666666666,0.8986666666666666,1,375.84830795964734,9976,8543,0.1891891891891892,0.0010530855269074023,337,375,False
"[-959.9991,1888.998245], [37.53849563046299,2649.1378807], [-959.9991,2592.14263182], 1.0, 2.0, 9.0, 1.0","cig_years, total_GlyIndex, totalcholadj, total_Marital, occupat, center, sex",0.0,0.9032258064516129,0.9032258064516129,1,436.51647221245776,9826,8543,0.1891891891891892,0.0012230710353310162,28,31,False
"[-959.9991,1595.9759757], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0","total_GlyIndex, totalCALCIUMadj, bmi_20, occupat",0.0,0.8800773694390716,0.8800773694390716,1,346.36457902371,9976,8554,0.10810810810810811,0.0010043534233230662,455,517,False
"[-959.9991,2735.997435], [-959.9991,5720.924539878896], [-959.9991,3063.6513], [-959.9991,1968.0650661000002], [-959.9991,2496.53968107], 1.0, 2.0","pack_years, total_GlyIndex, total_GlyLoad, Totalredmeatadj, totalCALCIUMadj, race7, occupat",0.0,0.8824742268041237,0.8824742268041237,1,350.199856809067,9976,8554,0.1891891891891892,0.001017785955284413,428,485,False
"[-959.9991,1888.998245], [-959.9991,1919.9993838999999], [-959.9991,2979.6350005], [-959.9991,2592.14263182], 1.0, [-959.9991,2428.0917328]","cig_years, total_alcadj, total_GlyIndex, totalcholadj, fh_cancer, bmi_50",0.0,0.850828729281768,0.850828729281768,1,317.30994800468085,9952,8565,0.16216216216216217,0.0009074968888470919,616,724,False
"[-959.9991,2735.997435], [-959.9991,3360.0214155000003], [-959.9991,2185.8949927000003], 0.0, 1.0","pack_years, Totalredmeatadj, bmi_20, gallblad_f, race7",0.0,0.8807420494699647,0.8807420494699647,2,327.5233934028452,9994,8583,0.13513513513513514,0.0019240598177439842,997,1132,False
"[-959.9991,3284.9969400000004], [2134.6265299999995,5398.62347], [-959.9991,3063.6513], [-959.9991,2496.53968107], 2.0","pack_years, tot_Kcal, total_GlyLoad, totalCALCIUMadj, occupat",0.0,0.9279661016949152,0.9279661016949152,1,373.0798103243028,9976,8583,0.13513513513513514,0.0010453285017211354,219,236,False
"[-959.9991,1595.9759757], [-959.9991,3360.0117155200005], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0","total_GlyIndex, Totalredmeatadj, totalCALCIUMadj, bmi_20, occupat",0.0,0.878,0.878,1,346.36457902371,9976,8597,0.13513513513513514,0.0010043534233230662,439,500,False
"[-959.9991,1595.9759757], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 0.0, 2.0","total_GlyIndex, totalCALCIUMadj, bmi_20, ibup, occupat",0.0,0.8692098092643051,0.8692098092643051,1,343.1927073897722,9976,8597,0.13513513513513514,0.0009932443799930551,319,367,False
"[-959.9991,6972.652639483258], [-959.9991,2496.53968107], 0.0, [-959.9991,2185.8949927000003], 0.0, 1.0","total_GlyIndex, totalCALCIUMadj, diabetes_f, bmi_20, liver_comorbidity, sex",0.0,0.8934599156118144,0.8934599156118144,1,320.3202953517957,9994,8604,0.16216216216216217,0.0010002109968433469,847,948,False
"[2134.6265299999995,5398.62347], 1.0, 1.0","tot_Kcal, race7, sex",0.0,0.9168207024029574,0.9168207024029574,1,337.16257049819774,9994,8614,0.08108108108108109,0.0010113183402312308,496,541,False
"[-959.9991,2185.8949927000003], 0.0, 0.0, 1.0","bmi_20, gallblad_f, liver_comorbidity, sex",0.0,0.8829465186680121,0.8829465186680121,1,319.40474733629543,9994,8614,0.10810810810810811,0.0009939481437839573,875,991,False
"[2134.6265299999995,5398.62347], [-959.9991,2983.0833202999997], [-959.9991,2185.8949927000003], [-209.2327510717164,3001.1543129], 0.0, 0.0, 2.0","tot_Kcal, total_GlyIndex, bmi_20, bmi_50, gallblad_f, agelevel, occupat",0.0,0.9320388349514563,0.9320388349514563,1,385.8123315906224,9976,8623,0.1891891891891892,0.001081003622727777,96,103,False
"[-959.9991,1595.9759757], [-959.9991,3063.6513], 0.0, 2.0","total_GlyIndex, total_GlyLoad, liver_comorbidity, occupat",0.0,0.8842794759825328,0.8842794759825328,1,347.8503701439689,9976,8638,0.10810810810810811,0.001009557201987277,405,458,False
"[-959.9991,2831.9973449999998], [2134.6265299999995,5398.62347], [-959.9991,3360.0214155000003], 0.0, 1.0","cig_stop, tot_Kcal, Totalredmeatadj, gallblad_f, sex",0.0,0.9090909090909091,0.9090909090909091,1,365.25227966297155,9976,8665,0.13513513513513514,0.0010452879843060908,260,286,False
"2.0, [-959.9991,3620.9966249999998], [-959.9991,2496.53968107], 1.0","cig_stat, cig_stop, totalCALCIUMadj, sex",0.0,0.898238747553816,0.898238747553816,1,361.60521661072227,9976,8681,0.10810810810810811,0.001032514648512416,459,511,False
"[-959.9991,2291.997885], [-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], 0.0, 1.0, 1.0","cig_years, pack_years, tot_Kcal, gallblad_f, total_Marital, sex",0.0,0.8926174496644296,0.8926174496644296,1,344.58877641653174,9994,8681,0.16216216216216217,0.0010123086590548987,665,745,False
"[-959.9991,1888.998245], [-959.9991,2592.14263182], 0.0, 1.0, 9.0, 1.0","cig_years, totalcholadj, gallblad_f, total_Marital, center, sex",0.0,0.9222222222222223,0.9222222222222223,1,363.2389089297468,9994,8683,0.16216216216216217,0.00101775538083471,83,90,False
"[-959.9991,1888.998245], 1.0, 2.0, 9.0, 1.0","cig_years, total_Marital, occupat, center, sex",0.0,0.896551724137931,0.896551724137931,1,434.3949739719802,9826,8683,0.13513513513513514,0.0012171268311265734,26,29,False
"[2134.6265299999995,5398.62347], [-959.9991,2400.8669037203626], [-959.9991,2185.8949927000003], 0.0, 1.0, 2.0","tot_Kcal, total_GlyIndex, bmi_20, asppd, race7, occupat",0.0,0.9304347826086956,0.9304347826086956,1,421.7437017229307,9976,8694,0.16216216216216217,0.0011816793609097601,107,115,False
"[2134.6265299999995,5398.62347], [-959.9991,583.800884302616], [-959.9991,2185.8949927000003], 2.0","tot_Kcal, total_GlyIndex, bmi_20, occupat",0.0,0.9321266968325792,0.9321266968325792,1,371.71885626208757,9976,8694,0.10810810810810811,0.0010415152584648732,206,221,False
"[-959.9991,1919.9993838999999], [-959.9991,2979.6350005], [-959.9991,1369.1561364000002], 9.0, 1.0","total_alcadj, total_GlyIndex, bmi_20, center, sex",0.0,0.90625,0.90625,1,362.03537191171597,9994,8700,0.13513513513513514,0.001014383202783235,87,96,False
"2.0, [2134.6265299999995,5398.62347], 1.0","cig_stat, tot_Kcal, sex",0.0,0.9299610894941635,0.9299610894941635,2,344.89317709003893,9976,8717,0.08108108108108109,0.0020903251413361247,239,257,False
"2.0, [2134.6265299999995,5398.62347], 0.0, 1.0","cig_stat, tot_Kcal, gallblad_f, sex",0.0,0.9234042553191489,0.9234042553191489,1,345.6016735282596,9976,8717,0.10810810810810811,0.0010482643346026185,217,235,False
"[-959.9991,2603.2601785], 2.0, 1.0","total_GlyIndex, occupat, sex",0.0,0.9020618556701031,0.9020618556701031,1,359.93851129553127,9976,8733,0.08108108108108109,0.0010518942506859599,350,388,False
